"iyear","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","attacktype1","attacktype1_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","gname","motive","guncertain1","weapsubtype1","weapsubtype1_txt"
2008,138,"Myanmar",5,"Southeast Asia","Kawthulei (Karen/Kayin)","Hpa an",16.886416,97.632883,1,3,"Bombing/Explosion",21,"Utilities",107,"Electricity","Burmese Utilities","A government owned electrical pylon","Karen National Union","The specific motive for the attack is unknown..",1,16,"Unknown Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Kalinga","Pinukpuk",17.614973,121.406719,1,3,"Bombing/Explosion",16,"Telecommunication",90,"Telephone/Telegraph","Globe Telecom","A Globe Telecom cell site","New People's Army (NPA)","The specific motive for the attack is unknown..",1,28,"Dynamite/TNT"
2008,160,"Philippines",5,"Southeast Asia","Albay","Ligao",13.240874,123.537612,1,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Association of Barangay Captains","Manolo Basilan, president of the Association of Barangay Captains,","Unknown","The specific motive for the attack is unknown.",0,3,"Handgun"
2008,160,"Philippines",5,"Southeast Asia","Sorsogon","Luneta",12.856113,124.148018,1,3,"Bombing/Explosion",16,"Telecommunication",90,"Telephone/Telegraph","Globe Telecom","A Globe Telecom cell site","Unknown","The specific motive for the attack is unknown.",0,17,"Other Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Camarines Sur","Sinuknipanan",13.924384,122.596213,2,7,"Facility/Infrastructure Attack",16,"Telecommunication",90,"Telephone/Telegraph","Globe Telecommunications","A Globe Telecommunications cell site","New People's Army (NPA)","The specific motive for the attack is unknown.",1,20,"Gasoline or Alcohol"
2008,205,"Thailand",5,"Southeast Asia","Songkhla","Muang",7.175604,100.614316,1,3,"Bombing/Explosion",1,"Business",4,"Multinational Corporation","7/Eleven","The target was a 7/11 store.","Runda Kumpulan Kecil (RKK)","Authorities believe that the perpetrators wanted to dampen the public's confidence in their safety.",1,16,"Unknown Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Songkhla","Muang",7.175604,100.614316,1,3,"Bombing/Explosion",1,"Business",4,"Multinational Corporation","7/Eleven","The target was a 7/11 store.","Runda Kumpulan Kecil (RKK)","Authorities believe that the perpetrators wanted to dampen the public's confidence in their safety.",1,16,"Unknown Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Songkhla","Muang",7.175604,100.614316,1,3,"Bombing/Explosion",1,"Business",2,"Restaurant/Bar/Café","Doctor Cool","The target was a ""Doctor Cool"" restaurant.","Runda Kumpulan Kecil (RKK)","Authorities believe that the perpetrators wanted to dampen the public's confidence in their safety.",1,16,"Unknown Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Songkhla","Muang",7.175604,100.614316,1,3,"Bombing/Explosion",1,"Business",4,"Multinational Corporation","7/Eleven","The target was a 7/11 store.","Runda Kumpulan Kecil (RKK)","Authorities believe that the perpetrators wanted to dampen the public's confidence in their safety.",1,16,"Unknown Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Songkhla","Hat Yai",7.013983,100.471242,3,3,"Bombing/Explosion",1,"Business",4,"Multinational Corporation","7/Eleven","The target was a 7/11 store.","Runda Kumpulan Kecil (RKK)","Authorities believe that the perpetrators wanted to dampen the public's confidence in their safety.",1,16,"Unknown Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Batangas","Lemery",13.883652,120.916182,1,3,"Bombing/Explosion",16,"Telecommunication",90,"Telephone/Telegraph","Globe Telecom Telecommunications Inc.","A cell tower belonging to the Globe Telecom Telecommunications Inc.","New People's Army (NPA)","The specific motive for the attack is unknown.",0,16,"Unknown Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Pangasinan","Agno",16.116214,119.800036,1,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Agno town Mayor","Agno town Mayor Arthur Cabantac was targeted","Unknown","The specific motive for the attack is unknown.",0,2,"Automatic Weapon"
2008,160,"Philippines",5,"Southeast Asia","Sorsogon","Dao",12.918374,123.659351,1,7,"Facility/Infrastructure Attack",16,"Telecommunication",90,"Telephone/Telegraph","Globe Telecom Telecommunications Inc.","A monitoring apparatus of the Globe Telecom Telecommunications Inc. cell site","New People's Army (NPA)","Authorities report the attack was carried out because the telecommunications firm has consistently refused to pay so-called revolutionary taxes to NPA rebels.",1,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Metropolitan Manila","Quezon City",14.624428,121.026316,1,3,"Bombing/Explosion",1,"Business",11,"Entertainment/Cultural/Stadium/Casino","Philippine Educational Theater Association","The Philippine Educational Theater Association","Unknown","The specific motive for the attack is unknown.",0,7,"Grenade"
2008,160,"Philippines",5,"Southeast Asia","Negros Oriental","Buenavista",10.13832,123.247024,1,2,"Armed Assault",14,"Private Citizens & Property",84,"Political Party Member/Rally","New People’s Army (NPA)","Julbert ""JoJo"" Candido, a former squad leader of the New People’s Army's (NPA) Special Partisan Unit (Sparu),","New People's Army (NPA)","The specific motive for the attack is unknown.",0,3,"Handgun"
2008,160,"Philippines",5,"Southeast Asia","South Cotabato","General Santos",6.118078,125.172684,1,2,"Armed Assault",10,"Journalists & Media",54,"Radio Journalist/Staff/Facility","Radio Mindanao Network","Dennis Cuesta, a radio broadcaster for Radio Mindanao Network (RMN),","Unknown","Local press freedom groups told CPJ that they believe his murder was related to his work.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Quezon","Sariaya",13.964917,121.526156,1,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Sariaya Local Government","Michael Quejano, secretary of the municipal council in Sariaya,","Unknown","The specific motive for the attack is unknown.",0,3,"Handgun"
2008,205,"Thailand",5,"Southeast Asia","Yala","Yala",6.541102,101.280408,1,2,"Armed Assault",8,"Educational Institution",50,"Other Personnel","Ban Krong Pinang School","The target was Ban Krong Pinang School Principal Sitthichai Jan-apiban.","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Capiz","Roxas City",11.583412,122.752139,1,2,"Armed Assault",10,"Journalists & Media",54,"Radio Journalist/Staff/Facility","Radio Mindanao Network-DYVR Roxas","Martin Roxas, a production director and radio broadcaster of Radio Mindanao Network-DYVR Roxas, was tergeted.","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,205,"Thailand",5,"Southeast Asia","Narathiwat","Bacho",6.517785,101.627154,3,7,"Facility/Infrastructure Attack",8,"Educational Institution",49,"School/University/Educational Building","Ban Tanyong School","The target was the Ban Tanyong School.","Unknown","The specific motive for the attack is unknown.",0,20,"Gasoline or Alcohol"
2008,160,"Philippines",5,"Southeast Asia","Quezon","Panukulan",14.933339,121.816667,1,7,"Facility/Infrastructure Attack",16,"Telecommunication",90,"Telephone/Telegraph","Globe Telecommunications","A Globe Telecommunications Cell site was the target","New People's Army (NPA)","The specific motive for the attack is unknown.",1,18,"Arson/Fire"
2008,205,"Thailand",5,"Southeast Asia","Nonthaburi","Pakkred",13.899497,100.542644,3,7,"Facility/Infrastructure Attack",2,"Government (General)",18,"Government Personnel (excluding police, military)","Thai Government","The target was the Auditor General Khunying Jaruvan Maintaka's house.","Unknown","The specific motive for the attack is unknown.",0,20,"Gasoline or Alcohol"
2008,160,"Philippines",5,"Southeast Asia","Nueva Ecija","San Fernando Sur",15.242713,120.888271,1,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Cabiao Local Government","Bonifacio Clemente, former vice-mayor of Cabiao town,","Unknown","The specific motive for the attack is unknown.",0,3,"Handgun"
2008,160,"Philippines",5,"Southeast Asia","North Cotabato","M'lang",6.950012,124.883333,1,3,"Bombing/Explosion",8,"Educational Institution",49,"School/University/Educational Building","M'lang Elementary School","M'lang Elementary School","Moro Islamic Liberation Front (MILF)","Authorities suspected Moro Islamic Liberation Front (MILF) rebels were behind this and several other attempted bombings in retaliation for the military's successful offensive to drive them from 15 villages they had occupied in North Cotabato.",1,28,"Dynamite/TNT"
2008,160,"Philippines",5,"Southeast Asia","Zamboanga Sibugay","Zamboanga City",6.908587,122.07589,1,3,"Bombing/Explosion",1,"Business",11,"Entertainment/Cultural/Stadium/Casino","Cinema 5","The Cinema 5 theater","Unknown","The specific motive for the attack is unknown.",0,7,"Grenade"
2008,160,"Philippines",5,"Southeast Asia","Lanao del Norte","Iligan",8.230454,124.245145,1,3,"Bombing/Explosion",1,"Business",8,"Hotel/Resort","Iligan Travelrs Inn","The Iligan Travelrs Inn","Unknown","The specific motive for the attack is unknown.",0,17,"Other Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Lanao del Norte","Iligan",8.230454,124.245145,1,3,"Bombing/Explosion",1,"Business",8,"Hotel/Resort","Caprice Lodging House","The Caprice Lodging House","Unknown","The specific motive for the attack is unknown.",0,17,"Other Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Surigao del Norte","Claver",9.5725,125.73306,1,3,"Bombing/Explosion",16,"Telecommunication",90,"Telephone/Telegraph","Globe Telecom Telecommunications Inc.","A Globe Telecom Telecommunications Inc. cell phone relay tower","New People's Army (NPA)","The specific motive for the attack is unknown.",0,16,"Unknown Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Iloilo","Iloilo City",10.686589,122.511157,1,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Iloilo Fire Department","Superintendent Casiano del Castillo, the provincial fire marshal of Iloilo,","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Lanao del Sur","Buadiposo-Buntong",7.970034,124.374432,1,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Buadiposo-Buntong Local Government","Aisah ""Helen"" Acoon, former Buadiposo-Buntong town mayor,","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Zamboanga Sibugay","Zamboanga City",6.903163,122.076511,1,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office","Bureau of Customs","The Bureau of Customs office","Unknown","The specific motive for the attack is unknown.",0,7,"Grenade"
2008,160,"Philippines",5,"Southeast Asia","Zamboanga Sibugay","Zamboanga City",6.912634,122.084094,1,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office","Filipino Government","The target of the attack was a government compound.","Unknown","The specific motive for the attack is unknown.",0,7,"Grenade"
2008,160,"Philippines",5,"Southeast Asia","Batangas","Bauan",13.791947,121.007495,2,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Mabini Local Government","Vice Mayor Rowell Mendoza Sandoval","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Capiz","Santo Rosario",11.376115,122.545184,1,3,"Bombing/Explosion",16,"Telecommunication",90,"Telephone/Telegraph","Globe Telecom Telecommunications","A Globe Telecom Telecommunications cell site's generator","New People's Army (NPA)","The military pointed to extortion as possible motive for the attack.",0,16,"Unknown Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Compostela Valley","Onggoyan",7.848979,126.05139,1,7,"Facility/Infrastructure Attack",1,"Business",10,"Mining","Philippine Mining Development Corporation","A dump truck belonging to the Philippine Mining Development Corporation","New People's Army (NPA)","The specific motive for the attack is unknown.",0,18,"Arson/Fire"
2008,160,"Philippines",5,"Southeast Asia","Metropolitan Manila","Paranaque",14.493433,121.042439,1,1,"Assassination",2,"Government (General)",18,"Government Personnel (excluding police, military)","Filipino Government","The Batanes Governor Telesforo Castillejos","Unknown","The motive behind the attack is a suspected political squabble.",0,5,"Unknown Gun Type"
2008,205,"Thailand",5,"Southeast Asia","Bangkok","Bangkok",13.727896,100.524124,3,2,"Armed Assault",14,"Private Citizens & Property",70,"Student","Ramkamhaeng University","Ramkamhaeng University students","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Negros Oriental","Cuadra",9.16667,123.05,2,7,"Facility/Infrastructure Attack",9,"Food or Water Supply",51,"Food Supply","Tamlang Valley Agricultural Development Corporation","Tamlang Valley Agricultural Development Corporation tractors","New People's Army (NPA)","The attack was to punish the Tamlang Valley Agricultural Development Corporation for promoting and planting jathropa and cassava.",0,18,"Arson/Fire"
2008,160,"Philippines",5,"Southeast Asia","Zamboanga Sibugay","Zamboanga City",6.910213,122.081419,1,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office","Zamboanga City Council","The Zamboanga City Council building","Unknown","The specific motive for the attack is unknown.",0,14,"Time Fuse"
2008,160,"Philippines",5,"Southeast Asia","Capiz","Maayon",11.386903,122.780944,1,3,"Bombing/Explosion",16,"Telecommunication",90,"Telephone/Telegraph","Globe Telecommunications","A Globe Telecommunications Cell site in Barangay Manayupit Maayon","New People's Army (NPA)","The specific motive for the attack is unknown.",1,16,"Unknown Explosive Type"
2008,93,"Indonesia",5,"Southeast Asia","Aceh","Bireun",5.202074,96.702147,1,3,"Bombing/Explosion",17,"Terrorists/Non-State Militia",93,"Terrorist","Aceh Party of ex-Free Aceh Movement (GAM)","The office of Tengku Darwis Jeunieb, Aceh Party of ex-Free Aceh Movement (GAM) political party chair,","Unknown","The specific motive for the attack is unknown.",0,7,"Grenade"
2008,160,"Philippines",5,"Southeast Asia","North Cotabato","Carmen",7.203144,124.79474,1,3,"Bombing/Explosion",8,"Educational Institution",49,"School/University/Educational Building","Northwest Elementary School","The Northwest Elementary School","Moro Islamic Liberation Front (MILF)","The specific motive for the attack is unknown.",1,10,"Pressure Trigger"
